"Chan","Cond","Fvals","FdfNum","FdfDen","Pvals","xpos","ypos","Pvals_cuts"
101,"Dir_Spd",1.28683683974356,4,360,0.27470496806294,0.27341,-0.16219,"ns"
102,"Dir_Spd",1.88185283170914,4,360,0.113020570857011,0.24052,-0.075603,"ns"
103,"Dir_Spd",1.17345671476465,4,360,0.322138846286269,0.19461,-0.022574,"ns"
104,"Dir_Spd",0.239180406449592,4,360,0.916081087706178,0.14086,0.0073253,"ns"
105,"Dir_Spd",5.92379426297462,4,360,0.000125969654833253,0.089234,0.023191,"<.0005"
106,"Dir_Spd",2.82462789192413,4,360,0.0248696714333073,0.028292,0.036037,"<.05"
107,"Dir_Spd",2.14918391268687,4,360,0.0743068725361697,0.41976,-0.1671,"ns"
108,"Dir_Spd",2.91956491664737,4,360,0.0212594885047997,0.31837,-0.081339,"<.05"
109,"Dir_Spd",1.81899367246911,4,360,0.124544486719165,0.25598,0.0011134,"ns"
110,"Dir_Spd",2.27785459379059,4,360,0.0605288187874629,0.1832,0.042556,"ns"
111,"Dir_Spd",4.04040737710459,4,360,0.00322281933376585,0.12367,0.07006,"<.005"
112,"Dir_Spd",2.16052852857056,4,360,0.0729810096063096,0.058411,0.078036,"ns"
113,"Dir_Spd",2.38252754595873,4,360,0.0511594971862389,0.46317,0.03064,"ns"
114,"Dir_Spd",1.84454363235757,4,360,0.119734232401497,0.39898,0.074566,"ns"
115,"Dir_Spd",0.227783211921702,4,360,0.922759889274213,0.33383,0.039461,"ns"
116,"Dir_Spd",2.24400788594477,4,360,0.063895529029097,0.22865,0.099464,"ns"
117,"Dir_Spd",3.87563774010921,4,360,0.0042660151985961,0.15612,0.11703,"<.005"
118,"Dir_Spd",0.66478311642477,4,360,0.616811763362733,0.097709,0.1308,"ns"
119,"Dir_Spd",0.559754549507898,4,360,0.692028804820013,0.45895,0.17222,"ns"
120,"Dir_Spd",2.40262958206954,4,360,0.0495272890992554,0.41311,0.15319,"<.05"
121,"Dir_Spd",0.944035215811042,4,360,0.438472767278087,0.34659,0.19108,"ns"
122,"Dir_Spd",1.51168442598143,4,360,0.198170003343836,0.27006,0.17418,"ns"
123,"Dir_Spd",4.95767311912176,4,360,0.000668615350574525,0.1756,0.16852,"<.001"
124,"Dir_Spd",0.616633331131465,4,360,0.650925215979446,0.12335,0.16655,"ns"
125,"Dir_Spd",0.64005053390398,4,360,0.634242899389169,0.3348,0.24755,"ns"
126,"Dir_Spd",2.58427490921611,4,360,0.0368854966890043,0.22208,0.39445,"<.05"
127,"Dir_Spd",1.59274231023465,4,360,0.175638669545931,-0.22208,0.39445,"ns"
128,"Dir_Spd",3.27218292788455,4,360,0.011815914313094,-0.3348,0.24755,"<.05"
